g_adr_sk,g_line1_adr,g_line2_adr,g_line3_adr,g_line4_adr,g_city_nam,g_town_cd,g_us_state_cd,g_zip5_cd,g_zip4_cd,g_cntry_cd,g_cnty_cd,g_usps_adr_vrfy_cd,g_usps_line1_adr,g_usps_line2_adr,g_lat_num,g_lon_num,g_cmn_enty_ty_cd,g_dstct_ofc_cd,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1182519,1025  MARSH STREET,,,,MANKATO           ,,MN,56001,    ,USA,054,00,1025  MARSH STREET,,44.1644,-93.985,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182520,150   W HIGH ST,,,,MORRIS            ,,IL,60450,    ,USA,054,00,150   W HIGH ST,,41.369,-88.4256,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182521,1301  PENNSYLVANIA AVE,,,,FORT WORTH,,TX,76104,2122,USA,054,,,,32.7383,-97.3394,P,,2,MMANYGUNS,06-JUL-15 12.07.58.391000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182522,112 ST OLAF AVE S,,,,CANBY,,MN,56220,,USA,054,,,,44.7077,-96.278,P,,2,JMLAGRO,19-SEP-14 08.00.34.355000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182523,1406  6TH AVE N,,,,ST CLOUD,,MN,56303,,USA,054,,,,45.5753,-94.1702,P,,0,LKHUNT,14-FEB-19 11.13.52.695000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182524,650   NUCKOLLS RD,,,,BOLIVAR           ,,TN,38008,    ,USA,054,00,650   NUCKOLLS RD,,35.2673,-89.0004,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182526,1313  E 32ND ST,,,,SILVER CITY       ,,NM,88061,    ,USA,054,00,1313  E 32ND ST,,32.7956,-108.262,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182527,9875  HOSPITAL DR,,,,MAPLE GROVE,,MN,55369,,USA,054,,,,45.135,-93.4797,P,,1,MMANYGUNS,29-APR-15 04.02.30.073000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182528,3401  W GORE BLVD,,,,LAWTON            ,,OK,73505,    ,USA,054,00,3401  W GORE BLVD,,34.609,-98.4366,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182529,800   W 5TH AVE,,,,SPOKANE           ,,WA,99204,    ,USA,054,00,800   W 5TH AVE,,47.6515,-117.424,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182530,1601  SE COURT AVE,,,,PENDLETON         ,,OR,97801,    ,USA,054,00,1601  SE COURT AVE,,45.6731,-118.772,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182996,559   CAPITOL BLVD,,,,SAINT PAUL        ,,MN,55103,2101,USA,054,00,559   CAPITOL BLVD,,44.9584,-93.1024,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1182999,701 PARK AVE,,,,MINNEAPOLIS       ,,MN,55415,1623,USA,054,00,701 PARK AVE,,44.9726,-93.2626,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183000,1720 UNIVERSITY DR S,,,,FARGO,,ND,58103,4940,USA,009,,,,46.8535,-96.7985,P,05,3,THENDERSON,21-AUG-15 08.14.23.308000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183002,801   BROADWAY N,,,,FARGO,,ND,58102,3641,USA,009,,,,46.8849,-96.7876,P,05,2,JMLAGRO,04-AUG-15 08.09.12.220000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183004,2801  S UNIVERSITY DR,,,,FARGO,,ND,58103,,USA,009,,,,46.8365,-96.7991,P,05,1,THENDERSON,21-AUG-15 08.23.07.460000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183069,401   12TH STREET N,,,,WHAETON,,MN,56296,,USA,054,,,,45.809,-96.5006,P,,3,JMLAGRO,04-AUG-15 10.12.21.104000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183119,415   6TH STREET,,,,LEWISTOWN,,ID,83501,,USA,054,,,,46.4161,-117.024,P,,4,MMANYGUNS,13-MAR-15 01.07.20.901000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183133,111 WASHINGTON AVE NW,,,,WAGNER,,SD,57380,4300,USA,054,,,,43.0828,-98.2978,P,,0,SKOEHLY,30-APR-19 11.40.51.999000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183169,1125  6TH STREET SE,,,,WILLMAR           ,,MN,56201,    ,USA,054,00,1125  6TH STREET SE,,45.1113,-95.0357,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183170,1820 WALNUT ST E STE 7,,,,DEVILS LAKE       ,,ND,58301,3411,USA,036,00,1820 WALNUT ST E STE 7,,48.1077,-98.8369,P,03,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183592,DEPT 2064,,,,DENVER,,CO,80291,,USA,054,00,DEPT 2064,,39.7391,-104.984,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183593,240 WILLOW ST,,,,TYLER,,MN,56178,1166,USA,054,00,240 WILLOW ST,,44.2723,-96.1311,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183596,PO BOX 402814,,,,ATLANTA,,GA,30384,2814,USA,054,00,PO BOX 402814,,33.7488,-84.388,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183597,RIVERTON HOSP,PO BOX 30180,,,SALT LAKE CITY,,UT,84130,0180,USA,054,,,,41.3071,-111.816,P,,0,JASTONE,04-DEC-18 01.22.13.551000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183598,NORTHLAND REGION,PO BOX 147,,,MINNEAPOLIS,,MN,55440,0147,USA,054,,,,44.9832,-93.2647,P,,0,PJHEID,17-DEC-15 08.23.16.942000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183599,625   N JACKSON AVE,,,,SPRINGFIELD,,MN,56087,,USA,054,00,625   N JACKSON AVE,,44.246,-94.9714,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183600,DR HOSP LAREDO,10700 MPHERSON RD,,,LAREDO,,TS,78045,,USA,054,,,,27.6214,-99.5157,P,,0,RRUD,11-OCT-22 08.14.24.100000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183601,GARDEN GROVE HOSP,12479 CENTRAL AVE,,,CHINO,,CA,91710,2670,USA,054,,,,34.0267,-117.689,P,,0,RRUD,20-MAR-23 02.31.51.535000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183602,375   DIXMYTH AVE,,,,CINCINNATI,,OH,45220,,USA,054,,,,39.1407,-84.5214,P,,0,RRUD,08-SEP-22 09.36.51.873000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183603,11315 BRIDGEPORT WAY SW,,,,LAKEWOOD,,WA,98499,3004,USA,054,00,11315 BRIDGEPORT WAY SW,,47.1546,-122.504,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183604,3333 BURNET AVE,,,,CINCINNATI,,OH,45229,3026,USA,054,00,3333 BURNET AVE,,39.1414,-84.5005,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183605,PO BOX 5035,,,,WHITE PLAINS,,NY,10602,5035,USA,054,00,PO BOX 5035,,41.0274,-73.775,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183606,CLARE,PO BOX 43230,,,PHOENIX,,AZ,85080,3230,USA,054,00,CLARE,PO BOX 43230,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183607,PO BOX 10010,,,,GLENDALE,,AZ,85318,,USA,054,00,PO BOX 10010,,33.6821,-112.186,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183608,PO BOX 43230,,,,PHOENIX,,AZ,85080,3230,USA,054,00,PO BOX 43230,,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183610,UNION CITY,PO BOX 43230,,,PHOENIX,,AZ,85080,3230,USA,054,00,UNION CITY,PO BOX 43230,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183612,624   HOSPITAL DR,,,,MOUNTAIN HOME,,AR,72653,,USA,054,00,624   HOSPITAL DR,,36.3428,-92.3945,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183613,1900  PINE STREET,,,,ABILENE,,TX,79601,,USA,054,00,1900  PINE STREET,,32.472,-99.7312,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183614,NW 8947,PO BOX 1450,,,MINNEAPOLIS,,MN,55485,1450,USA,054,,,,44.9832,-93.2647,P,,0,PJHEID,05-APR-17 08.21.06.411000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183616,PO BOX 713073,,,,COLUMBUS,,OH,43271,,USA,054,00,PO BOX 713073,,39.9611,-82.9988,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183617,2700 WAYNE MEMORIAL DRIVE,,,,GOLDSBORO,,NC,27534,,USA,054,,,,35.4002,-77.9546,P,,1,MMANYGUNS,10-MAR-15 12.04.55.298000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183618,PO BOX 41220,,,,PHOENIX,,AZ,85080,,USA,054,,,,33.9159,-112.126,P,,0,RRUD,03-NOV-22 10.56.26.680000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183619,PO BOX 511205,,,,LOS ANGELES,,CA,90051,,USA,054,00,PO BOX 511205,,34.0629,-118.238,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183620,49725 COUNTY 83,,,,STAPLES,,MN,56479,5280,USA,054,,,,46.359,-94.7482,P,,0,CJFRANCIS,03-FEB-16 11.03.58.210000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183621,4805 NORTHEAST GLISAN,,,,PORTLAND,,OR,97213,,USA,054,,,,45.5266,-122.613,P,,0,RRUD,12-DEC-22 04.25.57.706000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183622,COTTAGE GROVE COM,PO BOX 569,,,EUGENE,,OR,97440,0569,USA,054,,,,44.0541,-123.092,P,,0,RRUD,13-SEP-22 03.30.22.758000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183623,PO BOX 1630,,,,GREELEY,,CO,80632,1630,USA,054,00,PO BOX 1630,,40.4236,-104.695,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183624,FILE #74460,PO BOX 60000,,,SAN FRANCISCO,,CA,94160,0001,USA,054,,,,37.775,-122.418,P,,0,AYARBROUGH,06-OCT-16 02.06.13.400000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183625,DEGRAFF MEM HOSP,PO BOX 1392,,,BUFFALO,,NY,14240,1392,USA,054,00,DEGRAFF MEM HOSP,PO BOX 1392,42.8849,-78.8265,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183627,2200 E WASHINGTON ST,,,,BLOOMINGTON,,IL,61701,4364,USA,054,00,2200 E WASHINGTON ST,,40.4802,-88.9569,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183628,LUVERNE HOSPITAL,PO BOX 5074,,,SIOUX FALLS,,SD,57117,5074,USA,054,,,,43.5692,-96.7216,P,,0,MLMOOS,12-SEP-19 01.48.23.306000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183629,42 6TH AVE SE,,,,MAYVILLE,,ND,58257,1506,USA,049,,,,47.5009,-97.3174,P,05,7,THENDERSON,21-AUG-15 10.56.02.757000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183631,PO BOX 167,,,,CRYSTAL CITY,,MO,63019,,USA,054,00,PO BOX 167,,38.2274,-90.3827,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183632,2222 N LINCOLN AVE,,,,YORK,,NE,68467,1030,USA,054,00,2222 N LINCOLN AVE,,40.8828,-97.5928,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183633,PO BOX 41220,,,,PHOENIX,,AZ,85080,,USA,054,00,PO BOX 41220,,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183634,18101 OAKWOOD BLVD,,,,DEARBORN,,MI,48123,,USA,054,00,18101 OAKWOOD BLVD,,42.2924,-83.2137,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183636,DELTA COMM MED CT,PO BOX 30180,,,SALT LAKE CITY,,UT,84130,,USA,054,00,DELTA COMM MED CT,PO BOX 30180,41.3071,-111.816,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183637,SUBSIDIARY LP,PO BOX 406310,,,ATLANTA,,GA,30384,,USA,054,00,SUBSIDIARY LP,PO BOX 406310,33.7488,-84.388,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183638,LAS COLINAS INC,PO BOX 406225,,,ATLANTA,,GA,30384,,USA,054,00,LAS COLINAS INC,PO BOX 406225,33.7488,-84.388,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183639,PO BO X 30270,,,,OMAHA,,NE,68103,1370,USA,054,00,PO BO X 30270,,41.2495,-95.9305,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183640,917   N WASHINGTON AVE,,,,MADISON,,SD,57042,,USA,054,00,917   N WASHINGTON AVE,,44.0142,-97.1099,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183641,WASHINGTON,PO BOX 24047,,,SEATTLE,,WA,98124,,USA,054,00,WASHINGTON,PO BOX 24047,47.6063,-122.33,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183643,PO BOX 630253,,,,CINCINNATI,,OH,45263,,USA,054,00,PO BOX 630253,,39.1063,-84.5356,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183644,PO BOX 2168,,,,FARGO,,ND,58107,2168,USA,009,,,,46.8782,-96.7895,P,05,2,THENDERSON,21-AUG-15 08.18.27.338000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183645,PO BOX 3867,,,,SEATTLE,,WA,98124,,USA,054,00,PO BOX 3867,,47.6063,-122.33,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183646,THIEF RIVER FALLS,120   LABREE AVE S,,,THIEF RIVER FALLS,,MN,56701,,USA,054,,,,48.1054,-96.1686,P,,7,JMLAGRO,06-OCT-14 01.30.42.546000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183647,CENTENNIAL HILLS,6900 N DURANGO DR,,,LAS VEGAS,,NV,89149,,USA,054,00,CENTENNIAL HILLS,6900 N DURANGO DR,36.2786,-115.293,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183648,SKYLINE MED CTR,PO BOX 402557,,,ATLANTA,,GA,30384,,USA,054,00,SKYLINE MED CTR,PO BOX 402557,33.7488,-84.388,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183649,DEER VALLEY,250   E DUNLAP AVE,,,PHOENIX,,AZ,85020,,USA,054,,,,33.562,-112.055,P,,0,ANNDOLL,17-JAN-17 12.00.55.267000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183650,DEPT 4854,7203 SOLUTIONS CENTER,,,CHICAGO,,IL,60677,0001,USA,009,,,,41.8819,-87.6369,P,,1,JMLAGRO,20-AUG-15 10.58.02.668000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183651,DEPT 4855,7203 SOLUTION CENTER,,,CHICAGO,,IL,60677,0001,USA,030,,,,41.8819,-87.6369,P,,1,JMLAGRO,20-AUG-15 10.59.25.605000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183652,5830  NW BARRY RD,,,,KANSAS CITY,,MO,64154,2778,USA,054,00,5830  NW BARRY RD,,39.247,-94.6475,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183653,407   S WHITE ST,,,,MT PLEASANT,,IA,52641,,USA,054,,,,40.9636,-91.558,P,,0,PJHEID,06-APR-17 01.44.47.587000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183655,1800  E VAN BUREN,,,,PHOENIX,,AZ,85006,,USA,054,00,1800  E VAN BUREN,,33.4515,-112.042,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183656,MILBANK AREA HOSP,901   E VIRGIL AVE,,,MILBANK,,SD,57252,,USA,054,,,,45.2117,-96.6213,P,,0,MLMOOS,08-NOV-19 02.33.33.406000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183657,1301  S CRISMON ROAD,,,,MESA,,AZ,85209,,USA,054,00,1301  S CRISMON ROAD,,33.3905,-111.615,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183658,PO BOX 2168,,,,FARGO,,ND,58107,,USA,009,,,,46.8782,-96.7895,P,05,3,DM Upd.Defect.ESPRD01175460,26-JUL-16 05.09.55.000000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183659,DBA WISE REGIONAL,2000  S FM 51,,,DECATUR,,TX,76234,,USA,054,00,DBA WISE REGIONAL,2000  S FM 51,33.2551,-97.5485,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183660,ESTES PARK MED,PO BOX 43230,,,PHOENIX,,AZ,85080,3230,USA,054,00,ESTES PARK MED,PO BOX 43230,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183661,WABASHA,PO BOX 10010,,,GLENDALE,,AZ,85318,,USA,054,00,WABASHA,PO BOX 10010,33.6821,-112.186,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183662,FILE 74008,PO BOX 60000,,,SAN FRANCISCO,,CA,94160,,USA,054,,,,37.775,-122.418,P,,0,DMOCK,11-DEC-17 04.19.09.466000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183663,PO BOX 486,,,,SAN JACINTO,,CA,92581,,USA,054,00,PO BOX 486,,33.7587,-116.93,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183664,PO BOX 41220,,,,PHOENIX,,AZ,85080,,USA,054,00,PO BOX 41220,,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183665,PO BOX 209036,,,,DALLAS,,TX,75320,,USA,054,,,,32.7833,-96.8,P,,2,JMLAGRO,18-MAR-15 08.05.33.465000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183666,DEPT 4524,,,,CAROL STREAM,,MI,60122,,USA,054,00,DEPT 4524,,41.916,-88.1355,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183668,PO BOX 2978,,,,PHOENIX,,AZ,85062,,USA,054,00,PO BOX 2978,,33.4509,-111.974,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183669,605   OAK STREET,,,,BIG RAPIDS,,MI,49307,,USA,054,00,605   OAK STREET,,43.6932,-85.475,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183670,PO BO X 6008,,,,NEWPORT NEWS,,VA,23606,0008,USA,054,00,PO BO X 6008,,37.0789,-76.4943,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183671,1300  ANNE ST NW,,,,BEMIDJI,,MN,56601,,USA,054,,,,47.5048,-94.9018,P,,0,PJHEID,05-JAN-16 01.42.55.036000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183672,WESTBROOK HOSP,PO BOX 5074,,,SIOUX FALLS,,SD,57117,,USA,054,,,,43.5692,-96.7216,P,,1,SHERSAYLER,30-MAR-14 03.40.44.333000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183673,TRACY HOSPITAL,PO BOX 5074,,,SIOUX FALLS,,SD,57117,,USA,054,,,,43.5692,-96.7216,P,,1,SHERSAYLER,30-MAR-14 03.40.18.500000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183674,PO BOX 102204,,,,ATLANTA,,GA,30368,,USA,054,00,PO BOX 102204,,33.7488,-84.388,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183675,888   SWIFT BLVD,,,,RICHLAND,,WA,99352,,USA,054,00,888   SWIFT BLVD,,46.2805,-119.281,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183676,PO BOX 849941,,,,DALLAS,,TX,75284,,USA,054,00,PO BOX 849941,,32.8366,-96.7963,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183677,PO BOX 5074,,,,SIOUX FALLS,,SD,57117,,USA,054,,,,43.5692,-96.7216,P,,1,SHERSAYLER,30-MAR-14 03.37.25.662000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183678,PO BOX 863413,,,,ORLANDO,,FL,32886,,USA,054,,,,29.2801,-82.4615,P,,2,KARINARUIZ,29-AUG-14 12.59.05.227000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183680,PO BOX 41220,,,,PHOENIX,,AZ,85080,,USA,054,,,,33.9159,-112.126,P,,0,PJHEID,08-JAN-17 06.51.44.493000000 PM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183681,PO BOX 1706,,,,SEDALIA,,MO,65302,,USA,054,00,PO BOX 1706,,38.7068,-93.2242,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183682,PROVIDENCE MEM,PO BOX 849763,,,DALLAS,,TX,75284,,USA,054,00,PROVIDENCE MEM,PO BOX 849763,32.8366,-96.7963,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183683,20    9TH STREET SE,,,,LONG PRAIRIE,,MN,56347,,USA,054,00,20    9TH STREET SE,,45.9734,-94.85,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183684,701   W NORTH AVENUE,,,,MELROSE PARK,,IL,60160,,USA,054,00,701   W NORTH AVENUE,,41.9083,-87.8445,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183685,PULLMAN REG HOSP,PO BOX 518,,,PULLMAN,,WA,99163,,USA,054,,,,46.7322,-117.179,P,,0,AVFAUL,06-MAY-20 11.35.43.979000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183686,PO BOX 43230,,,,PHOENIX,,AZ,85080,3230,USA,054,00,PO BOX 43230,,33.9159,-112.126,P,,0,Provider Conversion,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
1183687,WORTHINGTON MED,PO BOX 5074,,,SIOUX FALLS,,SD,57117,,USA,054,,,,43.5692,-96.7216,P,,2,JMLAGRO,05-AUG-15 11.01.44.962000000 AM,Provider Conversion,30-MAR-13 03.42.10.000000000 AM,N,,
