g_cmn_enty_sk,g_adr_usg_ty_cd,g_adr_sk,g_adr_usg_seq_num,g_adr_glbl_sig_cd,g_adr_usg_ty_sig_cd,g_adr_usg_chg_rsn_cd,g_adr_usg_stat_cd,g_adr_usg_end_dt,g_adr_usg_beg_dt,g_attn_nam,l_hibernate_ver_num,g_aud_user_id,g_aud_ts,g_aud_add_user_id,g_aud_add_ts,g_dummy_ind,g_dummy_ts,g_dummy_user_id
1000028.0,B,1183625.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000028.0,M,1184890.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000028.0,S,1182456.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000029.0,B,1183627.0,3.0,T,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.554472000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000029.0,M,1184892.0,1.0,P,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.554472000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000029.0,S,1182458.0,2.0,S,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.554472000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000030.0,B,1183628.0,3.0,,S, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 01.48.23.310000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000030.0,M,1184893.0,1.0,,S, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 01.48.23.298000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000030.0,S,1182459.0,2.0,,S, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,3.0,MLMOOS,12-SEP-19 01.48.23.304000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000031.0,B,1183629.0,3.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,18.0,THENDERSON,21-AUG-15 10.56.02.762000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000031.0,M,1184894.0,1.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,18.0,THENDERSON,21-AUG-15 10.56.02.813000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000031.0,S,1182460.0,2.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,18.0,THENDERSON,21-AUG-15 10.56.02.770000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000031.0,M,11828314.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,17.0,PJHEID,18-DEC-15 11.25.00.104000000 AM,JMLAGRO,23-OCT-14 12.12.16.934000000 PM,N,,
1000031.0,B,11828311.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,24.0,THENDERSON,21-AUG-15 10.56.02.802000000 AM,JMLAGRO,23-OCT-14 12.12.16.417000000 PM,N,,
1000031.0,BK,11828312.0,1.0,,S,,A,2018-01-31 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,JMLAGRO,23-OCT-14 12.12.16.850000000 PM,N,,
1000031.0,S,11828313.0,1.0,,S,,A,2018-01-31 00:00:00,2013-10-01 00:00:00,,17.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,JMLAGRO,23-OCT-14 12.12.16.911000000 PM,N,,
1000032.0,B,1183631.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000032.0,M,1184896.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000032.0,S,1182462.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000033.0,B,1183632.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000033.0,M,1184897.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000033.0,S,1182463.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000034.0,B,1183633.0,3.0,T,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.44.206020000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000034.0,M,1184898.0,1.0,P,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.44.206020000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000034.0,S,1182464.0,2.0,S,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.44.206020000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000035.0,B,1183634.0,3.0,T,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.304061000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000035.0,M,1184899.0,1.0,P,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.304061000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000035.0,S,1182465.0,2.0,S,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.43.304061000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000036.0,B,1183636.0,3.0,T,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,CR2141_DATACORRECTION,24-JUN-15 02.58.39.678000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000036.0,M,1184901.0,1.0,P,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,1.0,CR2141_DATACORRECTION,24-JUN-15 02.58.39.678000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000036.0,S,1182467.0,2.0,S,S, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,CR1906_SET_ENDDT_4OCT15,24-JUN-15 02.58.39.678000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000037.0,B,1183637.0,3.0,T,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.178026000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000037.0,M,1184902.0,1.0,P,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.178026000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000037.0,S,1182468.0,2.0,S,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.178026000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000038.0,B,1183638.0,3.0,T,P, ,A,2013-07-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.298953000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000038.0,M,1184903.0,1.0,P,P, ,A,2013-07-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.298953000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000038.0,S,1182469.0,2.0,S,P, ,A,2013-07-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.298953000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000039.0,B,1183639.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000039.0,M,1184904.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000039.0,S,1182470.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000040.0,B,1183640.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000040.0,M,1184905.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000040.0,S,1182471.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000041.0,B,1183641.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000041.0,M,1184906.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000041.0,S,1182472.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000042.0,B,1183643.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000042.0,M,1184908.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000042.0,S,1182474.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000043.0,B,1183644.0,3.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,9.0,ANNDOLL,17-OCT-19 03.15.59.049000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000043.0,B,12368058.0,0.0,,S,I,A,2025-07-24 00:00:00,2019-10-17 00:00:00,,1.0,ANDOLL,25-JUL-25 11.43.04.880000000 AM,ANNDOLL,17-OCT-19 03.15.59.134000000 PM,N,,
1000043.0,B,13212965.0,0.0,,S,,A,9999-12-31 00:00:00,2025-07-25 00:00:00,,0.0,ANDOLL,25-JUL-25 11.43.04.975000000 AM,ANDOLL,25-JUL-25 11.43.04.975000000 AM,N,,
1000043.0,M,1184909.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,9.0,DMOCK,24-AUG-17 03.02.04.313000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000043.0,M,12106563.0,0.0,,S,R,A,2024-09-08 00:00:00,2017-08-24 00:00:00,,1.0,TONIWORKMAN,09-SEP-24 06.41.56.557000000 AM,DMOCK,24-AUG-17 03.02.04.455000000 PM,N,,
1000043.0,M,13077176.0,0.0,,S,I,A,9999-12-31 00:00:00,2024-09-09 00:00:00,,0.0,TONIWORKMAN,09-SEP-24 06.41.56.709000000 AM,TONIWORKMAN,09-SEP-24 06.41.56.709000000 AM,N,,
1000043.0,S,1182475.0,2.0,,S, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,8.0,THENDERSON,21-AUG-15 08.18.27.261000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000043.0,S,11800139.0,3.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,6.0,THENDERSON,21-AUG-15 08.18.27.270000000 AM,ZOEASANDY,06-JUN-14 01.20.07.939000000 PM,N,,
1000043.0,B,11800141.0,1.0,,S,I,A,2019-10-16 00:00:00,2013-10-01 00:00:00,,10.0,ANNDOLL,17-OCT-19 03.15.59.061000000 PM,ZOEASANDY,06-JUN-14 01.20.08.102000000 PM,N,,
1000043.0,BK,11800138.0,1.0,,S,,A,9999-12-31 00:00:00,2013-10-01 00:00:00,,0.0,ZOEASANDY,06-JUN-14 01.20.07.914000000 PM,ZOEASANDY,06-JUN-14 01.20.07.914000000 PM,N,,
1000043.0,M,11800140.0,1.0,,S,,A,2017-08-23 00:00:00,2013-10-01 00:00:00,,11.0,DMOCK,24-AUG-17 03.02.04.417000000 PM,ZOEASANDY,06-JUN-14 01.20.07.989000000 PM,N,,
1000044.0,B,1183645.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000044.0,M,1184910.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000044.0,S,1182476.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000045.0,B,1183646.0,3.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,18.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000045.0,B,11826819.0,0.0,,S,I,A,9999-12-31 00:00:00,2014-10-06 00:00:00,,1.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,JMLAGRO,06-OCT-14 01.30.42.544000000 PM,N,,
1000045.0,M,1184911.0,1.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,18.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000045.0,M,11826758.0,0.0,,S,I,A,9999-12-31 00:00:00,2014-10-06 00:00:00,,4.0,THENDERSON,29-APR-16 08.10.29.510000000 AM,JMLAGRO,06-OCT-14 01.09.11.563000000 PM,N,,
1000045.0,S,1182477.0,2.0,,S, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,18.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000045.0,S,11826751.0,0.0,,S,I,A,2018-01-31 00:00:00,2014-10-06 00:00:00,,6.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,JMLAGRO,06-OCT-14 01.05.29.579000000 PM,N,,
1000045.0,B,11810352.0,1.0,,S,,A,2014-10-05 00:00:00,2013-10-01 00:00:00,,24.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,JMLAGRO,01-JUL-14 03.35.38.697000000 PM,N,,
1000045.0,BK,11810349.0,1.0,,S,,A,2018-01-31 00:00:00,2013-10-01 00:00:00,,1.0,B-Term-Prov-Trigger_1806955.00,31-JAN-18 06.01.08.752101000 PM,JMLAGRO,01-JUL-14 03.35.38.453000000 PM,N,,
1000045.0,M,11810351.0,1.0,,S,,A,2014-10-05 00:00:00,2013-10-01 00:00:00,,24.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,JMLAGRO,01-JUL-14 03.35.38.568000000 PM,N,,
1000045.0,S,11810350.0,3.0,,S,,A,2014-10-05 00:00:00,2013-10-01 00:00:00,,24.0,JMLAGRO,06-APR-15 06.57.49.705000000 AM,JMLAGRO,01-JUL-14 03.35.38.469000000 PM,N,,
1000045.0,M,11826752.0,0.0,,S,I,V,2014-10-06 00:00:00,2014-10-06 00:00:00,,5.0,THENDERSON,29-APR-16 08.10.29.470000000 AM,JMLAGRO,06-OCT-14 01.05.29.643000000 PM,N,,
1000046.0,B,1183647.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000046.0,M,1184912.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000046.0,S,1182478.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000047.0,B,1183648.0,3.0,T,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.796360000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000047.0,M,1184913.0,1.0,P,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.796360000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000047.0,S,1182479.0,2.0,S,P, ,A,2011-12-31 00:00:00,1899-12-29 00:00:00,,1.0,B-Term-Prov-Trigger_717958.00,02-OCT-15 06.01.45.796360000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000048.0,B,1183649.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,5.0,CHLHARMON,23-AUG-17 06.53.52.166000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000048.0,B,12106226.0,0.0,,P,,A,9999-12-31 00:00:00,2017-08-23 00:00:00,,0.0,CHLHARMON,23-AUG-17 06.53.52.325000000 PM,CHLHARMON,23-AUG-17 06.53.52.325000000 PM,N,,
1000048.0,M,1184914.0,1.0,,P, ,D,2017-08-22 11:22:33,1899-12-29 00:00:00,,5.0,CHLHARMON,23-AUG-17 06.53.52.172000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000048.0,M,12106224.0,3.0,,P, ,A,2013-09-30 00:00:00,1899-12-29 00:00:00,,4.0,CHLHARMON,23-AUG-17 06.53.52.253000000 PM,CHLHARMON,23-AUG-17 06.53.52.253000000 PM,N,,
1000048.0,M,12106225.0,0.0,,P,,A,9999-12-31 00:00:00,2017-08-23 00:00:00,,0.0,CHLHARMON,23-AUG-17 06.53.52.305000000 PM,CHLHARMON,23-AUG-17 06.53.52.305000000 PM,N,,
1000048.0,S,1182480.0,2.0,,P, ,A,2013-09-30 11:22:33,1899-12-29 00:00:00,,4.0,ANNDOLL,17-JAN-17 12.00.55.329000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000048.0,S,11821691.0,1.0,,P,,A,2016-07-24 00:00:00,2013-10-01 00:00:00,,3.0,B-Term-Prov-Trigger_2593491.00,18-JUN-19 06.01.11.872391000 PM,MAGDALENAHANUSIA,14-AUG-14 03.45.45.365000000 PM,N,,
1000048.0,B,11821693.0,3.0,,P,,I,2017-08-22 00:00:00,2013-10-01 00:00:00,,1.0,CHLHARMON,23-AUG-17 06.53.52.287000000 PM,MAGDALENAHANUSIA,14-AUG-14 03.45.45.562000000 PM,N,,
1000048.0,M,11821692.0,1.0,,P,,D,2017-08-22 11:22:33,2013-10-01 00:00:00,,1.0,CHLHARMON,23-AUG-17 06.53.52.332000000 PM,MAGDALENAHANUSIA,14-AUG-14 03.45.45.550000000 PM,N,,
1000049.0,B,1183650.0,3.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,2.0,CR2141_DATACORRECTION,20-AUG-15 10.58.02.677000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000049.0,M,1184915.0,1.0,,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,2.0,CR2141_DATACORRECTION,20-AUG-15 10.58.02.717000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000049.0,S,1182481.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,2.0,CR1906_SET_ENDDT_4OCT15,20-AUG-15 10.58.02.727000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000050.0,B,1183651.0,3.0,,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,3.0,CR2141_DATACORRECTION,20-AUG-15 10.59.25.613000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000050.0,M,1184916.0,1.0,,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,3.0,CR2141_DATACORRECTION,20-AUG-15 10.59.25.621000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000050.0,S,1182482.0,2.0,,S, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,3.0,CR1906_SET_ENDDT_4OCT15,20-AUG-15 10.59.25.604000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000051.0,B,1183652.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000051.0,M,1184917.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000051.0,S,1182483.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000052.0,B,1183653.0,3.0,,P, ,A,2016-10-04 11:22:33,1899-12-29 00:00:00,,2.0,PJHEID,06-APR-17 01.44.47.592000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000052.0,B,12063770.0,1.0,,P,,A,9999-12-31 00:00:00,2016-10-05 00:00:00,,0.0,PJHEID,06-APR-17 01.41.50.928000000 PM,PJHEID,06-APR-17 01.41.50.928000000 PM,N,,
1000052.0,BK,12063771.0,1.0,,S,,A,2015-10-04 00:00:00,2016-10-05 00:00:00,,1.0,B-Term-Prov-Trigger_429633.00,26-JUL-23 06.13.09.781665000 PM,PJHEID,06-APR-17 01.41.50.958000000 PM,N,,
1000052.0,M,1184918.0,1.0,,P, ,A,2016-10-04 11:22:33,1899-12-29 00:00:00,,2.0,PJHEID,06-APR-17 01.44.47.600000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000052.0,M,12063773.0,1.0,,P,,A,9999-12-31 00:00:00,2016-10-05 00:00:00,,0.0,PJHEID,06-APR-17 01.41.51.011000000 PM,PJHEID,06-APR-17 01.41.51.011000000 PM,N,,
1000052.0,S,1182484.0,2.0,,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,1.0,PJHEID,06-APR-17 01.44.47.607000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000052.0,S,12063772.0,1.0,,P,,A,2015-10-04 00:00:00,2016-10-05 00:00:00,,1.0,B-Term-Prov-Trigger_429633.00,26-JUL-23 06.13.09.781665000 PM,PJHEID,06-APR-17 01.41.50.964000000 PM,N,,
1000053.0,B,1183655.0,3.0,T,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000053.0,M,1184920.0,1.0,P,P, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,0.0,CR2141_DATACORRECTION,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000053.0,S,1182486.0,2.0,S,P, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,0.0,CR1906_SET_ENDDT_4OCT15,30-MAR-13 03.37.13.000000000 AM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000054.0,B,1183656.0,3.0,,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,2.0,MLMOOS,08-NOV-19 02.33.33.418000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000054.0,M,1184921.0,1.0,,S, ,A,9999-12-31 00:00:00,1899-12-29 00:00:00,,2.0,MLMOOS,08-NOV-19 02.33.33.394000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
1000054.0,S,1182487.0,2.0,,S, ,A,2015-10-04 00:00:00,1899-12-29 00:00:00,,2.0,MLMOOS,08-NOV-19 02.33.33.403000000 PM,Provider Conversion,30-MAR-13 03.37.16.000000000 AM,N,,
