"P_RPT_LN_CL_ERR_SK","P_CL_PROV_ID","P_CL_NAME","P_CL_CLIA_NUM","P_CL_EXP_DT","P_CL_LAB_TYPE","P_CL_TERM_CD","P_CL_TERM_RSN","P_CL_EXPIRED_CD","P_CL_ERROR_MSG","P_CL_PRCS_DT","L_HIBERNATE_VER_NUM","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
79477,"1463532","Parkside Home","35D0684528",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79478,"1458807","Bridges Care Center","24D1085479",17-JUN-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79479,"1458784","St Gerards Community of Care","35D0408200",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79480,"1458904","Innovis Health LLC","35D0978097",29-MAY-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79481,"1459697","Trinity Medical Group","35D0664093",30-JUN-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79482,"1464137","Sanford Health Network","43D0658857",19-MAR-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79483,"1456048","Sanford Bismarck","35D2178320",04-MAY-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79484,"1461469","Sanford Bismarck","35D0655677",08-FEB-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79485,"1464308","Millennium Health LLC","05D1078705",10-NOV-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79486,"1457597","Sanford Medical Center Fargo","35D0655613",03-NOV-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79487,"1459774","Mayo Collaborative Services Inc","24D1040592",03-OCT-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79488,"1455611","Urgent Medicine Associates LLC","35D1035027",19-DEC-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79489,"1455701","Tioga Medical Center","35D0409329",02-MAR-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79490,"1456275","Nelson County Health System","35D0720309",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79491,"1459903","Valley Homes and Services","35D0858936",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79492,"1455223","Lake Region District Health Unit","35D0980940",06-DEC-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79493,"1455613","Wishek Hospital Clinic Association","35D0882528",08-APR-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79494,"1459884","Mountrail County Medical Center Inc","35D0409270",17-MAR-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79495,"1465419","University of North Dakota","35D0409191",16-AUG-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79496,"1476782","The Evangelical Lutheran Good Samaritan Society","35D0860882",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79497,"1471848","Sanford Clinic","43D0906417",02-SEP-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79498,"1473008","Avera St Marys","43D0407761",02-JAN-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79499,"1476705","Caris MPI Inc","03D1019490",20-MAY-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79500,"1472710","Sanford Health Network","43D0945759",10-MAY-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79501,"1468111","Innovis Health LLC","35D2110160",27-JUN-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79502,"1472542","Sanford Health Network","43D0407637",30-JUL-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79503,"1485416","Tioga Medical Center","35D0409329",02-MAR-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79504,"1456907","Healtheast St Johns Hospital","24D0399385",08-FEB-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79505,"1487386","Eurofins Transplant Genomics LLC","26D2222139",13-SEP-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79506,"1482729","HealthEast Woodwinds Hospital","24D0970161",21-FEB-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79507,"1493609","Minnewaska Lutheran Home","24D0696411",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79508,"1492821","Fairview Health Services","24D0403520",08-FEB-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79509,"1490794","Altru Health System","35D0408629",22-DEC-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79510,"1496688","Madison Community Hospital","43D0406869",02-JAN-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79511,"1494818","McKenzie County Healthcare Systems Inc","35D2322210",15-APR-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79512,"1493694","Lutheran Brethren Retirement Services Inc","24D0406332",31-AUG-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79513,"1498410","Sanford Bismarck","35D2178320",04-MAY-26,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79514,"1497303","Foundation Medicine Inc","22D2027531",11-JUN-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
79515,"1453297","Ashley Medical Center","35D0669946",22-MAR-27,"","","","","ND-MSG-02-8368-CLIA-IN HE NOT ON FILE",10-MAR-26,0,"B-IF-CLIA-MNLY_1811166.00",10-MAR-26 11.00.17.616080000 PM
