"P_CLIA_NUM","P_CLIA_LAB_CD","P_CLIA_CERT_BEG_DT","P_CLIA_CERT_END_DT","L_HIBERNATE_VER_NUM","G_AUD_USER_ID","G_AUD_TS","G_AUD_ADD_USER_ID","G_AUD_ADD_TS"
"01D2020996","220",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643872000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643872000 AM
"01D2020996","310",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643882000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643882000 AM
"01D2020996","320",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643892000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643892000 AM
"01D2020996","330",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643901000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643901000 AM
"01D2020996","400",20-NOV-13,21-AUG-14,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643913000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643913000 AM
"01D2021318","310",16-OCT-13,25-MAR-16,0,"B-IF-PRV-CLIA-UPD_1059555.00",22-JUL-16 02.27.20.508515000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643926000 AM
"01D2021318","340",16-OCT-13,25-MAR-16,0,"B-IF-PRV-CLIA-UPD_1059555.00",22-JUL-16 02.27.20.508518000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643944000 AM
"01D2047800","610",06-SEP-13,05-MAR-22,0,"B-IF-PRV-CLIA-UPD_2690579.00",16-AUG-19 06.08.09.265668000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643958000 AM
"01D2049443","610",01-NOV-13,09-DEC-22,0,"B-IF-PRV-CLIA-UPD_4884454.00",25-FEB-23 11.36.51.713528000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643968000 AM
"01D2049667","220",04-NOV-13,05-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.47.125526000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643979000 AM
"01D2049667","310",04-NOV-13,05-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.31.47.125529000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643988000 AM
"02D0640333","120",24-JUN-08,22-JUN-20,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962272000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.643998000 AM
"02D0640333","130",24-JUN-08,22-JUN-20,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962274000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644009000 AM
"02D0640333","220",18-JUL-94,22-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644020000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644020000 AM
"02D0640333","310",24-JUN-08,22-JUN-20,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962277000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644030000 AM
"02D0640333","320",24-JUN-08,22-JUN-20,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962280000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644049000 AM
"02D0640333","330",24-JUN-08,22-JUN-20,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962283000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644064000 AM
"02D0640333","400",24-JUN-08,22-JUN-20,0,"B-IF-PRV-CLIA-UPD_Hist_23",21-AUG-18 01.25.24.962285000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644078000 AM
"02D0640552","110",17-DEC-01,12-OCT-16,0,"B-IF-PRV-CLIA-UPD_1205026.00",21-NOV-16 06.17.34.850972000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644094000 AM
"02D0640552","110",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644107000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644107000 AM
"02D0640552","120",17-DEC-01,02-OCT-18,0,"B-IF-PRV-CLIA-UPD_2264361.00",23-NOV-18 06.09.24.942475000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644118000 AM
"02D0640552","120",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644127000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644127000 AM
"02D0640552","130",17-DEC-01,02-OCT-18,0,"B-IF-PRV-CLIA-UPD_2264361.00",23-NOV-18 06.09.24.942478000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644142000 AM
"02D0640552","130",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644151000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644151000 AM
"02D0640552","220",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644167000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644167000 AM
"02D0640552","310",17-DEC-01,16-JUN-16,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644180000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644180000 AM
"02D0640552","310",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644197000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644197000 AM
"02D0640552","320",17-DEC-01,02-OCT-18,0,"B-IF-PRV-CLIA-UPD_2264361.00",23-NOV-18 06.09.24.942483000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644207000 AM
"02D0640552","320",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644216000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644216000 AM
"02D0640552","330",17-DEC-01,15-SEP-06,0,"B-IF-PRV-CLIA-UPD_2118247.00",24-AUG-18 06.12.35.289246000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644226000 AM
"02D0640552","330",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644240000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644240000 AM
"02D0640552","400",17-DEC-01,02-OCT-18,0,"B-IF-PRV-CLIA-UPD_2264361.00",23-NOV-18 06.09.24.942490000 PM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644249000 AM
"02D0640552","400",02-SEP-93,08-OCT-00,0,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644260000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644260000 AM
"02D0640776","110",24-JUN-08,20-MAY-15,0,"B-IF-PRV-CLIA-UPD_723052.00",07-OCT-15 10.30.05.549623000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644276000 AM
"02D0640776","120",24-JUN-08,22-JUN-18,0,"B-IF-PRV-CLIA-UPD_953610.00",21-APR-16 09.13.30.481225000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644285000 AM
"02D0640776","130",24-JUN-08,22-JUN-18,0,"B-IF-PRV-CLIA-UPD_953610.00",21-APR-16 09.13.30.481228000 AM,"B-IF-PRV-CLIA-UPD_8943636.00",06-FEB-14 10.42.50.644294000 AM
