R_FUNC_AREA_CD,R_LIST_NUM,R_LIST_DTL_SK,R_LOB_CD,R_LIST_BEG_DT,R_LIST_BEG_VALUE,R_VOID_DT,R_LIST_END_DT,R_LIST_END_VALUE,R_LIST_SORT_NUM,L_HIBERNATE_VER_NUM,G_AUD_USER_ID,G_AUD_TS,G_AUD_ADD_USER_ID,G_AUD_ADD_TS
P1,49,1009365,MED,01-JAN-05,207VC0200X,,31-DEC-99,207VC0200X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1009362,MED,01-JAN-05,207UN0903X,,31-DEC-99,207UN0903X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1009363,MED,01-JAN-05,207V00000X,,31-DEC-99,207V00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1009364,MED,01-JAN-05,207VB0002X,,31-DEC-99,207VB0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1009394,MED,01-JAN-05,222Q00000X,,31-DEC-99,222Q00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1009398,MED,01-JAN-05,222Z00000X,,31-DEC-99,222Z00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,20,1009404,MED,01-JAN-01,07,,31-DEC-99,07,13,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009405,MED,01-JAN-01,XX,,31-DEC-99,XX,14,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009406,MED,01-JAN-01,BR,,31-DEC-99,BR,15,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009407,MED,01-JAN-01,OP,,31-DEC-99,OP,16,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009408,MED,01-JAN-01,N5,,31-DEC-99,N5,17,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009409,MED,01-JAN-01,B3,,31-DEC-99,B3,18,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009410,MED,01-JAN-01,TP,,31-DEC-99,TP,19,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009411,MED,01-JAN-01,1G,,31-DEC-99,1G,20,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,20,1009412,MED,01-JAN-01,VN,,31-DEC-99,VN,21,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009413,MED,01-JAN-09,055,,31-DEC-99,055,1,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009414,MED,01-JAN-09,063,,31-DEC-99,063,2,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009415,MED,01-JAN-09,094,,31-DEC-99,094,3,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009416,MED,01-JAN-09,061,,31-DEC-99,061,4,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009417,MED,01-JAN-09,050,,31-DEC-99,050,5,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009418,MED,01-JAN-09,084,,31-DEC-99,084,6,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009419,MED,01-JAN-09,057,,31-DEC-99,057,7,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,100,1009420,MED,01-JAN-09,086,,31-DEC-99,086,8,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009421,MED,01-JAN-01,1A,,31-DEC-99,1A,1,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009422,MED,01-JAN-01,1B,,31-DEC-99,1B,2,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009423,MED,01-JAN-01,1H,,31-DEC-99,1H,3,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009425,MED,01-JAN-01,CNV,,31-DEC-99,CNV,5,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009426,MED,01-JAN-01,1E,,31-DEC-99,1E,6,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009427,MED,01-JAN-01,12,,31-DEC-99,12,7,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1017,1009428,MED,01-JAN-01,DM,,31-DEC-99,DM,8,0,JPRYOR,27-AUG-10 12.00.00.000000000 AM,JPRYOR,27-AUG-10 12.00.00.000000000 AM
P1,1054,1025582,MED,01-JAN-08,421,,31-DEC-99,,,0,JPRYOR,03-FEB-12 12.00.00.000000000 AM,NH.L.Griggs.ESPRD00733720,03-FEB-12 12.00.00.000000000 AM
P1,49,1008278,MED,01-JAN-05,163WH1000X,,31-DEC-99,163WH1000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008279,MED,01-JAN-05,163WI0500X,,31-DEC-99,163WI0500X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008280,MED,01-JAN-05,163WI0600X,,31-DEC-99,163WI0600X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008281,MED,01-JAN-05,163WL0100X,,31-DEC-99,163WL0100X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008282,MED,01-JAN-05,163WM0102X,,31-DEC-99,163WM0102X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008283,MED,01-JAN-05,163WM0705X,,31-DEC-99,163WM0705X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008284,MED,01-JAN-05,163WM1400X,,31-DEC-99,163WM1400X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008285,MED,01-JAN-05,163WN0002X,,31-DEC-99,163WN0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008286,MED,01-JAN-05,163WN0003X,,31-DEC-99,163WN0003X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008287,MED,01-JAN-05,163WN0300X,,31-DEC-99,163WN0300X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008288,MED,01-JAN-05,163WN0800X,,31-DEC-99,163WN0800X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008289,MED,01-JAN-05,163WN1003X,,31-DEC-99,163WN1003X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008290,MED,01-JAN-05,163WP0000X,,31-DEC-99,163WP0000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008291,MED,01-JAN-05,163WP0200X,,31-DEC-99,163WP0200X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008292,MED,01-JAN-05,163WP0218X,,31-DEC-99,163WP0218X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008293,MED,01-JAN-05,163WP0807X,,31-DEC-99,163WP0807X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008294,MED,01-JAN-05,163WP0808X,,31-DEC-99,163WP0808X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008295,MED,01-JAN-05,163WP0809X,,31-DEC-99,163WP0809X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008296,MED,01-JAN-05,163WP1700X,,31-DEC-99,163WP1700X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008297,MED,01-JAN-05,163WP2201X,,31-DEC-99,163WP2201X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008298,MED,01-JAN-05,163WR0006X,,31-DEC-99,163WR0006X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1064,1007003,MED,01-JAN-01,00,,31-DEC-99,,,0,mboufford,02-MAY-07 12.00.00.000000000 AM,mboufford,02-MAY-07 12.00.00.000000000 AM
P1,1064,1007004,MED,01-JAN-01,01,,31-DEC-99,,,0,mboufford,02-MAY-07 12.00.00.000000000 AM,mboufford,02-MAY-07 12.00.00.000000000 AM
P1,49,1008299,MED,01-JAN-05,163WR0400X,,31-DEC-99,163WR0400X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008300,MED,01-JAN-05,163WR1000X,,31-DEC-99,163WR1000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008301,MED,01-JAN-05,163WS0121X,,31-DEC-99,163WS0121X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008302,MED,01-JAN-05,163WS0200X,,31-DEC-99,163WS0200X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008304,MED,01-JAN-05,163WH0500X,,31-DEC-99,163WH0500X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008305,MED,01-JAN-05,163WW0000X,,31-DEC-99,163WW0000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008306,MED,01-JAN-05,163WW0101X,,31-DEC-99,163WW0101X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008307,MED,01-JAN-05,163WX0002X,,31-DEC-99,163WX0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008308,MED,01-JAN-05,163WX0003X,,31-DEC-99,163WX0003X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008309,MED,01-JAN-05,163WX0106X,,31-DEC-99,163WX0106X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008310,MED,01-JAN-05,163WX0200X,,31-DEC-99,163WX0200X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008349,MED,01-JAN-05,2080S0010X,,31-DEC-99,2080S0010X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008350,MED,01-JAN-05,2080S0012X,,31-DEC-99,2080S0012X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008351,MED,01-JAN-05,2080T0002X,,31-DEC-99,2080T0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008352,MED,01-JAN-05,2080T0004X,,31-DEC-99,2080T0004X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008353,MED,01-JAN-05,208100000X,,31-DEC-99,208100000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008354,MED,01-JAN-05,2081H0002X,,31-DEC-99,2081H0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008355,MED,01-JAN-05,2081N0008X,,31-DEC-99,2081N0008X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008356,MED,01-JAN-05,2081P0004X,,31-DEC-99,2081P0004X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008357,MED,01-JAN-05,2081P0010X,,31-DEC-99,2081P0010X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008358,MED,01-JAN-05,2081P2900X,,31-DEC-99,2081P2900X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008359,MED,01-JAN-05,2081S0010X,,31-DEC-99,2081S0010X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008360,MED,01-JAN-05,208200000X,,31-DEC-99,208200000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008361,MED,01-JAN-05,208000000X,,31-DEC-99,208000000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008362,MED,01-JAN-05,2082S0099X,,31-DEC-99,2082S0099X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008363,MED,01-JAN-05,2082S0105X,,31-DEC-99,2082S0105X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008364,MED,01-JAN-05,2083A0100X,,31-DEC-99,2083A0100X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008365,MED,01-JAN-05,2083P0011X,,31-DEC-99,2083P0011X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008366,MED,01-JAN-05,2083P0500X,,31-DEC-99,2083P0500X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008367,MED,01-JAN-05,2083P0901X,,31-DEC-99,2083P0901X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,1105,1025584,MED,01-JAN-01,051,,31-DEC-99,051,,0,JPRYOR,03-FEB-12 12.00.00.000000000 AM,NH.L.Griggs.ESPRD00742770-3509,03-FEB-12 12.00.00.000000000 AM
P1,1045,1007128,MED,01-JAN-01,01,,31-DEC-99,,,0,mboufford,02-MAY-07 12.00.00.000000000 AM,mboufford,02-MAY-07 12.00.00.000000000 AM
P1,1063,1007194,MED,01-JAN-01,1,,31-DEC-99,,,0,Conversion NH,30-MAR-07 12.00.00.000000000 AM,Conversion NH,30-MAR-07 12.00.00.000000000 AM
P1,1063,1007195,MED,01-JAN-01,2,,31-DEC-99,,,0,Conversion NH,30-MAR-07 12.00.00.000000000 AM,Conversion NH,30-MAR-07 12.00.00.000000000 AM
P1,1063,1007196,MED,01-JAN-01,3,,31-DEC-99,,,0,Conversion NH,30-MAR-07 12.00.00.000000000 AM,Conversion NH,30-MAR-07 12.00.00.000000000 AM
P1,1063,1007197,MED,01-JAN-01,4,,31-DEC-99,,,0,Conversion NH,30-MAR-07 12.00.00.000000000 AM,Conversion NH,30-MAR-07 12.00.00.000000000 AM
P1,49,1007202,MED,01-JAN-05,174N00000X,,31-DEC-99,174N00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,49,1007204,MED,01-JAN-05,174V00000X,,31-DEC-99,174V00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,49,1007209,MED,01-JAN-05,204R00000X,,31-DEC-99,204R00000X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1066,1008548,MED,01-JAN-01,00,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1002,1005335,MED,01-JAN-01,07,,31-DEC-99,,,0,INITIAL_LOAD,04-DEC-08 12.00.00.000000000 AM,INITIAL_LOAD,04-DEC-08 12.00.00.000000000 AM
P1,49,1005379,MED,01-JAN-05,207RH0005X,,31-DEC-99,207RH0005X,,0,JPRYOR,06-SEP-11 12.00.00.000000000 AM,JPRYOR,06-SEP-11 12.00.00.000000000 AM
P1,1066,1008554,MED,01-JAN-01,40,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008555,MED,01-JAN-01,41,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008556,MED,01-JAN-01,42,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008557,MED,01-JAN-01,43,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008558,MED,01-JAN-01,44,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008559,MED,01-JAN-01,45,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008560,MED,01-JAN-01,46,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008561,MED,01-JAN-01,47,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008562,MED,01-JAN-01,48,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008563,MED,01-JAN-01,49,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1066,1008564,MED,01-JAN-01,50,,31-DEC-99,,,0,mboufford,03-MAY-07 12.00.00.000000000 AM,mboufford,03-MAY-07 12.00.00.000000000 AM
P1,1080,1008616,MED,01-JAN-09,9102,,31-DEC-99,9102,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008617,MED,01-JAN-09,9103,,31-DEC-99,9103,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008618,MED,01-JAN-09,9104,,31-DEC-99,9104,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008619,MED,01-JAN-09,9105,,31-DEC-99,9105,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008620,MED,01-JAN-09,9108,,31-DEC-99,9108,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008621,MED,01-JAN-09,9109,,31-DEC-99,9109,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008622,MED,01-JAN-09,9110,,31-DEC-99,9110,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008623,MED,01-JAN-09,9111,,31-DEC-99,9111,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008624,MED,01-JAN-09,9201,,31-DEC-99,9201,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008625,MED,01-JAN-09,9202,,31-DEC-99,9202,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008626,MED,01-JAN-09,9203,,31-DEC-99,9203,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1080,1008627,MED,01-JAN-09,9204,,31-DEC-99,9204,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1083,1008628,MED,01-JAN-01,9902,,31-DEC-99,9902,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1083,1008629,MED,01-JAN-01,9903,,31-DEC-99,9903,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1083,1008630,MED,01-JAN-01,9915,,31-DEC-99,9915,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1084,1008631,MED,01-JAN-01,9911,,31-DEC-99,9911,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1084,1008632,MED,01-JAN-01,9912,,31-DEC-99,9912,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,1084,1008633,MED,01-JAN-01,9913,,31-DEC-99,9913,,0,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM,INITIAL_LOAD,17-FEB-09 12.00.00.000000000 AM
P1,49,1008054,MED,01-JAN-05,207QS0010X,,31-DEC-99,207QS0010X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008055,MED,01-JAN-05,207QS1201X,,31-DEC-99,207QS1201X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008056,MED,01-JAN-05,207R00000X,,31-DEC-99,207R00000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008057,MED,01-JAN-05,207RA0000X,,31-DEC-99,207RA0000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008058,MED,01-JAN-05,207RA0201X,,31-DEC-99,207RA0201X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008059,MED,01-JAN-05,207RA0401X,,31-DEC-99,207RA0401X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008060,MED,01-JAN-05,207RB0002X,,31-DEC-99,207RB0002X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008112,MED,01-JAN-05,207ZP0104X,,31-DEC-99,207ZP0104X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008113,MED,01-JAN-05,207ZP0105X,,31-DEC-99,207ZP0105X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008114,MED,01-JAN-05,207ZP0213X,,31-DEC-99,207ZP0213X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008061,MED,01-JAN-05,207RC0000X,,31-DEC-99,207RC0000X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008062,MED,01-JAN-05,207RC0001X,,31-DEC-99,207RC0001X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008063,MED,01-JAN-05,207RC0200X,,31-DEC-99,207RC0200X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
P1,49,1008064,MED,01-JAN-05,207RE0101X,,31-DEC-99,207RE0101X,,0,JPRYOR,05-JUN-09 12.00.00.000000000 AM,JPRYOR,05-JUN-09 12.00.00.000000000 AM
